3.749400000000000066e+00,3.729999999999999982e+00,8.981336203483307468e-02,4.252199655990824390e+00,6.159819234528773890e-01,-7.804091203272208732e-01,1.000000000000000000e+00
3.787180000000000213e+00,3.759999999999999787e+00,8.444256983299358588e-02,4.725981269545922459e-01,6.423888769773756779e-01,4.276134396782530489e-01,1.000000000000000000e+00
3.801779999999999937e+00,3.790000000000000036e+00,8.827984821010964600e-02,1.528308341839526463e+00,6.059775425739811761e-01,-1.790778801714684176e-01,1.000000000000000000e+00
3.757340000000000124e+00,3.729999999999999982e+00,9.008454029410370434e-02,2.730638889116881352e+00,6.124468597685661653e-01,-2.887550519691258755e-01,1.000000000000000000e+00
3.789739999999999664e+00,3.762500000000000178e+00,8.391920161679325418e-02,9.885745459943580116e-01,5.362870513795011673e-01,2.316255540740880248e-01,1.000000000000000000e+00
3.799440000000000150e+00,3.774999999999999911e+00,8.433081524567397069e-02,1.626040659345227013e-01,6.959786043913815945e-01,4.694925789449561626e-01,1.000000000000000000e+00
3.766239999999999810e+00,3.740000000000000213e+00,9.110687350578985932e-02,3.090272227916921466e+00,5.774142338276657682e-01,-2.967349492785801846e-01,1.000000000000000000e+00
3.755800000000000249e+00,3.729999999999999982e+00,9.065627391416435088e-02,2.966944997887257962e+00,6.171557447693825083e-01,-2.094196611861668389e-01,1.000000000000000000e+00
3.778840000000000199e+00,3.759999999999999787e+00,8.472930071704827537e-02,9.513983989910133054e-01,5.499188872781269888e-01,5.980089881088851422e-01,1.000000000000000000e+00
3.786380000000000301e+00,3.759999999999999787e+00,9.034819090607180969e-02,9.837257819045617246e-01,6.390563485351496986e-01,3.645954618243358869e-01,1.000000000000000000e+00
3.756660000000000110e+00,3.754999999999999893e+00,9.973938239231279479e-02,1.937645082819838827e+00,6.764170031189549182e-01,-2.975753806567418280e-01,1.000000000000000000e+00
3.723580000000000556e+00,3.700000000000000178e+00,8.448718009260340611e-02,1.285992542946281070e+00,5.590045879929841366e-01,5.031013013107583642e-01,1.000000000000000000e+00
3.788619999999999877e+00,3.754999999999999893e+00,9.387755642324738248e-02,3.441832306181571433e-01,6.846086173487060389e-01,5.554313171000440086e-01,1.000000000000000000e+00
3.802739999999999565e+00,3.765000000000000124e+00,9.645305801269338231e-02,1.411930643433200849e+00,6.349045799444349436e-01,2.004874690576231855e-01,1.000000000000000000e+00
3.801880000000000148e+00,3.765000000000000124e+00,9.377348025961283751e-02,1.632559450930147982e+00,6.553013459563152843e-01,1.722693001005874414e-01,1.000000000000000000e+00
3.807119999999999838e+00,3.774999999999999911e+00,8.978365998331767905e-02,2.490305986494578683e-01,6.500964119156180665e-01,8.536802627149934208e-01,1.000000000000000000e+00
3.758219999999999672e+00,3.740000000000000213e+00,1.003370898521578486e-01,1.264729887879304293e+00,6.413538100724850421e-01,2.679301190714492575e-01,1.000000000000000000e+00
3.730740000000000389e+00,3.700000000000000178e+00,1.040612915545449102e-01,1.585515592629215931e+00,6.140832424126995148e-01,3.092683494152856927e-01,1.000000000000000000e+00
3.736040000000000028e+00,3.700000000000000178e+00,1.038389060034821398e-01,1.757769092642856634e+00,6.357753484153455537e-01,2.269455381884154244e-01,1.000000000000000000e+00
3.721840000000000259e+00,3.689999999999999947e+00,1.028397510693214584e-01,1.931756071841821409e+00,6.347590508457867653e-01,1.331018333438476475e-01,1.000000000000000000e+00
3.707659999999999734e+00,3.674999999999999822e+00,9.833119749092861239e-02,1.713133450107718225e+00,6.200887181397954917e-01,3.522450327165392858e-01,1.000000000000000000e+00
3.770100000000000229e+00,3.740000000000000213e+00,1.018591674813808523e-01,8.980565482093250118e-01,6.319234090148171390e-01,8.716491976770016636e-01,1.000000000000000000e+00
3.796279999999999877e+00,3.759999999999999787e+00,9.485231467918954495e-02,1.045593641072918523e+00,7.019309085002869431e-01,1.031012978757428256e+00,1.000000000000000000e+00
3.780299999999999994e+00,3.754999999999999893e+00,1.032666935657378243e-01,7.758079111952436158e-01,6.944750763020773876e-01,8.321322476634712695e-01,1.000000000000000000e+00
3.730659999999999865e+00,3.700000000000000178e+00,1.053568431569587155e-01,1.328585796340104430e+00,6.723552607516574131e-01,4.743243991354776368e-01,1.000000000000000000e+00
3.685519999999999907e+00,3.652499999999999858e+00,1.052498437053471514e-01,1.184009631625016823e+00,6.607339233152329516e-01,6.919608871107469916e-01,1.000000000000000000e+00
3.687340000000000284e+00,3.652499999999999858e+00,1.069458947318689956e-01,1.233428497109695599e+00,6.663866682967245492e-01,6.500812117009604485e-01,1.000000000000000000e+00
3.720319999999999627e+00,3.685000000000000053e+00,1.012951015597496895e-01,1.419237232429052753e+00,6.443458357360262179e-01,5.301017383787336446e-01,1.000000000000000000e+00
3.774999999999999911e+00,3.729999999999999982e+00,1.048045800525911619e-01,1.043878761082138951e+00,6.343279966714258089e-01,1.148203977611367499e+00,1.000000000000000000e+00
3.762179999999999858e+00,3.725000000000000089e+00,1.029337048784313285e-01,1.235668740570332602e+00,6.625935208373446850e-01,9.913307746993237357e-01,1.000000000000000000e+00
3.757900000000000684e+00,3.725000000000000089e+00,9.818599696494401119e-02,1.470674605068345464e+00,6.772080583391824060e-01,1.146171993462524741e+00,1.000000000000000000e+00
3.763380000000000170e+00,3.725000000000000089e+00,1.022080016437069416e-01,1.359367705383919933e+00,7.214540039060192145e-01,1.317143373062635625e+00,1.000000000000000000e+00
3.779640000000000111e+00,3.740000000000000213e+00,1.116900640164558006e-01,1.021250398771525347e+00,6.918500265792831838e-01,9.332424726920842684e-01,1.000000000000000000e+00
3.774860000000000770e+00,3.740000000000000213e+00,1.016360192057913781e-01,2.036559669152659957e+00,6.699510569108141356e-01,8.924667407139922348e-01,1.000000000000000000e+00
3.771020000000000483e+00,3.729999999999999982e+00,1.064568438382427207e-01,1.676922524627811661e+00,7.008308823380027253e-01,1.301590569891057703e+00,1.000000000000000000e+00
3.741020000000000234e+00,3.700000000000000178e+00,1.111407198105176936e-01,1.480634643524936678e+00,7.322625993076329332e-01,1.107573064785201566e+00,1.000000000000000000e+00
3.738240000000000229e+00,3.700000000000000178e+00,1.112317508627820029e-01,1.460612577906914566e+00,7.092788420925074666e-01,8.686972411025474239e-01,1.000000000000000000e+00
3.755079999999999973e+00,3.709999999999999964e+00,1.062487345806998190e-01,2.411276273950836213e+00,7.069697898374738276e-01,1.485599403972872157e+00,1.000000000000000000e+00
3.710319999999999840e+00,3.669999999999999929e+00,1.119790051750773618e-01,1.761552257690900625e+00,7.362128411605707301e-01,1.182608232066503895e+00,1.000000000000000000e+00
3.703819999999999890e+00,3.665000000000000036e+00,1.163645461470116521e-01,1.715311339847612082e+00,7.471357443559796252e-01,1.046135608089481250e+00,1.000000000000000000e+00
3.717579999999999885e+00,3.669999999999999929e+00,1.225807635805880036e-01,2.154386578987955936e+00,7.298869625885934243e-01,1.021870224056052434e+00,1.000000000000000000e+00
3.777900000000000258e+00,3.740000000000000213e+00,1.207240241211333664e-01,1.969858868213838932e+00,7.115923062281708233e-01,1.134779372909054507e+00,1.000000000000000000e+00
3.792479999999999851e+00,3.754999999999999893e+00,1.194104250055244981e-01,1.892203455356671782e+00,7.239111127765057718e-01,1.271508048428245496e+00,1.000000000000000000e+00
3.744020000000000348e+00,3.705000000000000071e+00,1.192415179373358808e-01,2.290574754178727801e+00,7.231969414002542562e-01,1.210921442950236626e+00,1.000000000000000000e+00
3.730600000000000360e+00,3.685000000000000053e+00,1.251360859224868449e-01,2.042925420758024302e+00,7.208696651112037612e-01,1.223107470534999353e+00,1.000000000000000000e+00
3.749020000000000241e+00,3.702500000000000124e+00,1.249989583956602340e-01,1.954337907242392980e+00,7.223492460990673658e-01,1.056120699133073160e+00,1.000000000000000000e+00
3.776800000000000157e+00,3.725000000000000089e+00,1.190233590519104434e-01,2.504338735182147779e+00,7.326512580147390707e-01,1.612435567877129161e+00,1.000000000000000000e+00
3.759539999999999882e+00,3.725000000000000089e+00,1.241881169838724985e-01,1.994898003614933302e+00,7.368925222440945166e-01,1.310168505172975451e+00,1.000000000000000000e+00
3.702779999999999738e+00,3.654999999999999805e+00,1.236485810674752689e-01,2.197306645186666962e+00,7.698449817453150157e-01,1.290477688446156845e+00,1.000000000000000000e+00
3.718999999999999861e+00,3.674999999999999822e+00,1.225202024157649033e-01,1.826780167078037920e+00,7.028398365184916896e-01,1.173585054130131367e+00,1.000000000000000000e+00
3.752439999999999554e+00,3.700000000000000178e+00,1.251457006852412512e-01,2.176093469207172504e+00,7.218713926511033385e-01,1.622673590873440874e+00,1.000000000000000000e+00
3.749040000000000372e+00,3.700000000000000178e+00,1.295448895171090742e-01,1.810941904492544552e+00,7.639245415872074618e-01,1.428209426087677203e+00,1.000000000000000000e+00
3.729220000000000201e+00,3.674999999999999822e+00,1.292319294911284666e-01,1.931336008175986052e+00,7.567167889407384607e-01,1.398721318702430771e+00,1.000000000000000000e+00
3.769440000000000346e+00,3.720000000000000195e+00,1.341912307119954850e-01,1.647345951156133026e+00,7.607693109135202914e-01,1.319213761387876049e+00,1.000000000000000000e+00
3.826899999999999746e+00,3.774999999999999911e+00,1.284316549764893678e-01,2.030311424857732305e+00,7.269358631443487706e-01,1.528456503809489053e+00,1.000000000000000000e+00
3.834060000000000024e+00,3.779999999999999805e+00,1.336481066083616276e-01,1.745232738998350186e+00,7.658564594957095739e-01,1.493297472089441635e+00,1.000000000000000000e+00
3.788280000000000314e+00,3.745000000000000107e+00,1.338821929907035579e-01,1.914471786087330152e+00,7.558545568541574777e-01,1.405042679203865497e+00,1.000000000000000000e+00
3.761600000000000499e+00,3.705000000000000071e+00,1.360905580854160357e-01,1.889390880747788160e+00,7.555595643186151511e-01,1.434448104717495509e+00,1.000000000000000000e+00
3.770519999999999872e+00,3.720000000000000195e+00,1.361188069298287784e-01,1.755381313093521634e+00,7.331667209768173432e-01,1.342231571864046957e+00,1.000000000000000000e+00
3.820019999999999971e+00,3.759999999999999787e+00,1.336701148349921930e-01,2.016307594853668839e+00,7.192256737865353466e-01,1.609348399331303137e+00,1.000000000000000000e+00
3.804059999999999775e+00,3.754999999999999893e+00,1.375042413891295057e-01,1.759763700078130100e+00,7.654279825835599294e-01,1.472125438135569064e+00,1.000000000000000000e+00
3.765739999999999643e+00,3.709999999999999964e+00,1.392039956323093408e-01,2.125111847505245954e+00,7.548405908347951554e-01,1.483354582865602955e+00,1.000000000000000000e+00
3.766800000000000370e+00,3.709999999999999964e+00,1.383161595765295682e-01,1.908235252575057217e+00,7.483468122279771650e-01,1.465526657467901339e+00,1.000000000000000000e+00
3.751479999999999482e+00,3.700000000000000178e+00,1.368145080026237359e-01,2.177226544886305959e+00,7.193182027899075459e-01,1.536043241047324148e+00,1.000000000000000000e+00
3.732880000000000198e+00,3.685000000000000053e+00,1.362523599795614493e-01,2.213734183519536103e+00,7.372837846665009076e-01,1.478467011737837788e+00,1.000000000000000000e+00
3.761700000000000266e+00,3.709999999999999964e+00,1.310580405774479651e-01,2.198406838564649135e+00,7.481783467152499645e-01,1.532478748603622210e+00,1.000000000000000000e+00
3.811900000000000066e+00,3.754999999999999893e+00,1.330694931229543798e-01,1.926076229909272186e+00,7.689001258279211104e-01,1.560979603840647600e+00,1.000000000000000000e+00
3.789180000000000437e+00,3.740000000000000213e+00,1.321802844602779359e-01,2.094536610981137414e+00,7.386183843608207233e-01,1.521416859463462057e+00,1.000000000000000000e+00
3.775900000000000034e+00,3.725000000000000089e+00,1.278964033896183849e-01,2.390790378265973182e+00,7.508083009253666562e-01,1.591178054810876041e+00,1.000000000000000000e+00
3.779060000000000308e+00,3.725000000000000089e+00,1.262212993119623816e-01,2.471763919955889399e+00,7.397204890409327938e-01,1.567018194162973055e+00,1.000000000000000000e+00
3.768220000000000347e+00,3.720000000000000195e+00,1.251340545175452512e-01,2.695095122855466485e+00,7.525126818691351138e-01,1.556039352306406442e+00,1.000000000000000000e+00
3.752760000000000318e+00,3.705000000000000071e+00,1.259324517350472183e-01,2.842912957135880880e+00,7.502018914171201258e-01,1.630252822958085268e+00,1.000000000000000000e+00
3.732620000000000271e+00,3.685000000000000053e+00,1.226671740931534055e-01,2.586060562427620724e+00,7.371945479174145666e-01,1.510210435000644003e+00,1.000000000000000000e+00
3.747700000000000475e+00,3.709999999999999964e+00,1.136099027373934506e-01,1.911901957686013453e+00,7.032617147337407726e-01,1.118558442198438696e+00,1.000000000000000000e+00
3.773220000000000240e+00,3.729999999999999982e+00,1.076918362736934559e-01,2.419748396176559346e+00,7.095490985157837383e-01,1.528463491297962218e+00,1.000000000000000000e+00
3.768460000000000143e+00,3.725000000000000089e+00,1.067451563303927903e-01,2.389960411175362509e+00,7.126275455503834344e-01,1.280475337257364954e+00,1.000000000000000000e+00
3.786220000000000141e+00,3.740000000000000213e+00,1.106607952257708527e-01,2.064289174615390188e+00,7.188651889274035867e-01,1.252011577398944198e+00,1.000000000000000000e+00
3.757660000000000000e+00,3.729999999999999982e+00,1.050239229890028297e-01,1.910861596398550688e+00,6.767279854975183362e-01,1.144298411396572623e+00,1.000000000000000000e+00
3.721840000000000259e+00,3.685000000000000053e+00,9.972469303036236854e-02,2.277190604417386410e+00,6.879383524360499491e-01,1.077938724448524788e+00,1.000000000000000000e+00
3.762720000000000287e+00,3.725000000000000089e+00,1.023376841637526763e-01,1.524214539391375745e+00,6.836989543883414955e-01,9.977425026326801616e-01,1.000000000000000000e+00
3.799180000000000224e+00,3.759999999999999787e+00,9.391074272946625667e-02,1.676594781470222451e+00,6.699283257958708049e-01,9.225920089225474463e-01,1.000000000000000000e+00
3.798059999999999992e+00,3.765000000000000124e+00,9.139440026609946255e-02,1.943488448125179069e+00,6.812927519637581586e-01,8.313102402976917382e-01,1.000000000000000000e+00
3.780279999999999863e+00,3.759999999999999787e+00,9.215704856385099897e-02,1.704494438814819546e+00,6.773064368236106914e-01,6.748379633998430327e-01,1.000000000000000000e+00
3.775059999999999860e+00,3.740000000000000213e+00,8.863913582611236686e-02,2.109317519735039781e+00,6.352570071529749507e-01,2.935653212451245220e-01,1.000000000000000000e+00
3.788940000000000197e+00,3.759999999999999787e+00,8.052065821886951469e-02,1.886253005862257304e+00,6.196788210034176458e-01,7.773570741749603608e-01,1.000000000000000000e+00
3.788399999999999768e+00,3.759999999999999787e+00,8.237256824938747612e-02,1.533506067526382743e+00,6.911722912846244293e-01,5.126323181403824591e-01,1.000000000000000000e+00
3.800779999999999603e+00,3.774999999999999911e+00,8.361274783189462378e-02,2.285884265409735328e+00,6.862722464504150688e-01,2.289182411235216874e-01,1.000000000000000000e+00
3.802140000000000075e+00,3.779999999999999805e+00,7.991070266240934972e-02,2.876873541930022427e+00,6.370311417184933989e-01,-3.580261860809370172e-02,1.000000000000000000e+00
3.781300000000000328e+00,3.765000000000000124e+00,7.929066779892825212e-02,4.397439506647248919e+00,6.645954574340674492e-01,-4.798303910833703334e-01,1.000000000000000000e+00
3.790399999999999547e+00,3.774999999999999911e+00,7.046303995712931145e-02,5.262028212568518271e+00,6.000112228513385659e-01,-6.087837900223541654e-01,1.000000000000000000e+00
3.772940000000000182e+00,3.774999999999999911e+00,7.084671057995566013e-02,1.932519372021545223e+00,6.747524031795695265e-01,-4.746254083203028662e-01,1.000000000000000000e+00
3.700220000000000287e+00,3.700000000000000178e+00,7.119024933233483732e-02,5.502970535341718872e+00,6.491255935417797884e-01,-1.137943844699677243e+00,1.000000000000000000e+00
3.714860000000000717e+00,3.700000000000000178e+00,7.632090408269547044e-02,5.898499732775944082e+00,6.601224073439566631e-01,-9.855990443992120875e-01,1.000000000000000000e+00
3.805140000000000189e+00,3.794999999999999929e+00,6.806526573811344516e-02,6.043379501780044905e+00,6.026060927768440711e-01,-1.077352107047448548e+00,1.000000000000000000e+00
3.803920000000000190e+00,3.810000000000000053e+00,6.548155160043170331e-02,4.534653320715134939e+00,6.699793803661419078e-01,-1.237632982302343532e+00,1.000000000000000000e+00
3.726640000000000175e+00,3.740000000000000213e+00,7.028591893117709655e-02,9.968577657696213734e+00,6.961747515614128412e-01,-2.305153203126273809e+00,1.000000000000000000e+00
3.743440000000000545e+00,3.740000000000000213e+00,7.111516294012128203e-02,9.781783446756522338e+00,6.506121992109169527e-01,-1.908403602235849483e+00,1.000000000000000000e+00
3.817240000000000411e+00,3.814999999999999947e+00,6.127954307923649119e-02,1.024481683398183129e+01,6.584561971440576755e-01,-2.053465857422173357e+00,1.000000000000000000e+00
3.790699999999999736e+00,3.814999999999999947e+00,7.153327896860313395e-02,5.551755821807745406e+00,7.236867224266684273e-01,-1.883854634204080947e+00,1.000000000000000000e+00
3.806639999999999802e+00,3.814999999999999947e+00,8.004942473247386725e-02,1.135236642932713025e+01,7.851733117837866871e-01,-2.888370513950807794e+00,1.000000000000000000e+00
3.775020000000000042e+00,3.779999999999999805e+00,7.621482532945937638e-02,1.167865820684128053e+01,7.919189451815490388e-01,-2.874391415036112729e+00,1.000000000000000000e+00
3.755920000000000147e+00,3.759999999999999787e+00,7.968659611252069952e-02,1.248459695712069184e+01,7.730228474862325116e-01,-3.068194990264528688e+00,1.000000000000000000e+00
3.763320000000000221e+00,3.759999999999999787e+00,6.376501862306636903e-02,6.466756477915883039e+00,8.037020128898850757e-01,-1.671425602314390080e+00,1.000000000000000000e+00
3.764239999999999586e+00,3.765000000000000124e+00,6.820720196577484407e-02,9.531429735205602327e+00,7.735097059344133719e-01,-2.489205718834120340e+00,1.000000000000000000e+00
3.744299999999999962e+00,3.754999999999999893e+00,7.689739917578483630e-02,1.100683085401968597e+01,7.893648166131863597e-01,-2.782912424716247113e+00,1.000000000000000000e+00
